Province/State,Country/Region,Lat,Long,Date,Value
,Papua New Guinea,-6.315,143.9555,2020-02-07,0
,Papua New Guinea,-6.315,143.9555,2020-02-06,0
,Papua New Guinea,-6.315,143.9555,2020-02-05,0
,Papua New Guinea,-6.315,143.9555,2020-02-04,0
,Papua New Guinea,-6.315,143.9555,2020-02-03,0
,Papua New Guinea,-6.315,143.9555,2020-02-02,0
,Papua New Guinea,-6.315,143.9555,2020-02-01,0
,Papua New Guinea,-6.315,143.9555,2020-01-31,0
,Papua New Guinea,-6.315,143.9555,2020-01-30,0
,Papua New Guinea,-6.315,143.9555,2020-01-29,0
,Papua New Guinea,-6.315,143.9555,2020-01-28,0
,Papua New Guinea,-6.315,143.9555,2020-01-27,0
,Papua New Guinea,-6.315,143.9555,2020-01-26,0
,Papua New Guinea,-6.315,143.9555,2020-01-25,0
,Papua New Guinea,-6.315,143.9555,2020-01-24,0
,Papua New Guinea,-6.315,143.9555,2020-01-23,0
,Papua New Guinea,-6.315,143.9555,2020-01-22,0
,Paraguay,-23.4425,-58.4438,2020-03-24,27
,Paraguay,-23.4425,-58.4438,2020-03-23,22
,Paraguay,-23.4425,-58.4438,2020-03-22,22
,Paraguay,-23.4425,-58.4438,2020-03-21,18
,Paraguay,-23.4425,-58.4438,2020-03-20,13
,Paraguay,-23.4425,-58.4438,2020-03-19,11
,Paraguay,-23.4425,-58.4438,2020-03-18,11
,Paraguay,-23.4425,-58.4438,2020-03-17,9
,Paraguay,-23.4425,-58.4438,2020-03-16,8
,Paraguay,-23.4425,-58.4438,2020-03-15,6
,Paraguay,-23.4425,-58.4438,2020-03-14,6
,Paraguay,-23.4425,-58.4438,2020-03-13,6
,Paraguay,-23.4425,-58.4438,2020-03-12,5
,Paraguay,-23.4425,-58.4438,2020-03-11,5
,Paraguay,-23.4425,-58.4438,2020-03-10,1
,Paraguay,-23.4425,-58.4438,2020-03-09,1
,Paraguay,-23.4425,-58.4438,2020-03-08,1
,Paraguay,-23.4425,-58.4438,2020-03-07,0
,Paraguay,-23.4425,-58.4438,2020-03-06,0
,Paraguay,-23.4425,-58.4438,2020-03-05,0
,Paraguay,-23.4425,-58.4438,2020-03-04,0
,Paraguay,-23.4425,-58.4438,2020-03-03,0
,Paraguay,-23.4425,-58.4438,2020-03-02,0
,Paraguay,-23.4425,-58.4438,2020-03-01,0
,Paraguay,-23.4425,-58.4438,2020-02-29,0
,Paraguay,-23.4425,-58.4438,2020-02-28,0
,Paraguay,-23.4425,-58.4438,2020-02-27,0
,Paraguay,-23.4425,-58.4438,2020-02-26,0
,Paraguay,-23.4425,-58.4438,2020-02-25,0
,Paraguay,-23.4425,-58.4438,2020-02-24,0
,Paraguay,-23.4425,-58.4438,2020-02-23,0
,Paraguay,-23.4425,-58.4438,2020-02-22,0
,Paraguay,-23.4425,-58.4438,2020-02-21,0
,Paraguay,-23.4425,-58.4438,2020-02-20,0
,Paraguay,-23.4425,-58.4438,2020-02-19,0
,Paraguay,-23.4425,-58.4438,2020-02-18,0
,Paraguay,-23.4425,-58.4438,2020-02-17,0
,Paraguay,-23.4425,-58.4438,2020-02-16,0
,Paraguay,-23.4425,-58.4438,2020-02-15,0
,Paraguay,-23.4425,-58.4438,2020-02-14,0
,Paraguay,-23.4425,-58.4438,2020-02-13,0
,Paraguay,-23.4425,-58.4438,2020-02-12,0
,Paraguay,-23.4425,-58.4438,2020-02-11,0
,Paraguay,-23.4425,-58.4438,2020-02-10,0
,Paraguay,-23.4425,-58.4438,2020-02-09,0
,Paraguay,-23.4425,-58.4438,2020-02-08,0
,Paraguay,-23.4425,-58.4438,2020-02-07,0
,Paraguay,-23.4425,-58.4438,2020-02-06,0
,Paraguay,-23.4425,-58.4438,2020-02-05,0
,Paraguay,-23.4425,-58.4438,2020-02-04,0
,Paraguay,-23.4425,-58.4438,2020-02-03,0
,Paraguay,-23.4425,-58.4438,2020-02-02,0
,Paraguay,-23.4425,-58.4438,2020-02-01,0
,Paraguay,-23.4425,-58.4438,2020-01-31,0
,Paraguay,-23.4425,-58.4438,2020-01-30,0
,Paraguay,-23.4425,-58.4438,2020-01-29,0
,Paraguay,-23.4425,-58.4438,2020-01-28,0
,Paraguay,-23.4425,-58.4438,2020-01-27,0
,Paraguay,-23.4425,-58.4438,2020-01-26,0
,Paraguay,-23.4425,-58.4438,2020-01-25,0
,Paraguay,-23.4425,-58.4438,2020-01-24,0
,Paraguay,-23.4425,-58.4438,2020-01-23,0
,Paraguay,-23.4425,-58.4438,2020-01-22,0
,Peru,-9.19,-75.0152,2020-03-24,416
,Peru,-9.19,-75.0152,2020-03-23,395
,Peru,-9.19,-75.0152,2020-03-22,363
,Peru,-9.19,-75.0152,2020-03-21,318
,Peru,-9.19,-75.0152,2020-03-20,234
,Peru,-9.19,-75.0152,2020-03-19,234
,Peru,-9.19,-75.0152,2020-03-18,145
,Peru,-9.19,-75.0152,2020-03-17,117
,Peru,-9.19,-75.0152,2020-03-16,86
,Peru,-9.19,-75.0152,2020-03-15,43
,Peru,-9.19,-75.0152,2020-03-14,38
,Peru,-9.19,-75.0152,2020-03-13,28
,Peru,-9.19,-75.0152,2020-03-12,15
,Peru,-9.19,-75.0152,2020-03-11,11
,Peru,-9.19,-75.0152,2020-03-10,11
,Peru,-9.19,-75.0152,2020-03-09,7
,Peru,-9.19,-75.0152,2020-03-08,6
,Peru,-9.19,-75.0152,2020-03-07,1
,Peru,-9.19,-75.0152,2020-03-06,1
,Peru,-9.19,-75.0152,2020-03-05,0
,Peru,-9.19,-75.0152,2020-03-04,0
,Peru,-9.19,-75.0152,2020-03-03,0
,Peru,-9.19,-75.0152,2020-03-02,0
,Peru,-9.19,-75.0152,2020-03-01,0
,Peru,-9.19,-75.0152,2020-02-29,0
,Peru,-9.19,-75.0152,2020-02-28,0
,Peru,-9.19,-75.0152,2020-02-27,0
,Peru,-9.19,-75.0152,2020-02-26,0
,Peru,-9.19,-75.0152,2020-02-25,0
,Peru,-9.19,-75.0152,2020-02-24,0
,Peru,-9.19,-75.0152,2020-02-23,0
,Peru,-9.19,-75.0152,2020-02-22,0
,Peru,-9.19,-75.0152,2020-02-21,0
,Peru,-9.19,-75.0152,2020-02-20,0
,Peru,-9.19,-75.0152,2020-02-19,0
,Peru,-9.19,-75.0152,2020-02-18,0
,Peru,-9.19,-75.0152,2020-02-17,0
,Peru,-9.19,-75.0152,2020-02-16,0
,Peru,-9.19,-75.0152,2020-02-15,0
,Peru,-9.19,-75.0152,2020-02-14,0
,Peru,-9.19,-75.0152,2020-02-13,0
,Peru,-9.19,-75.0152,2020-02-12,0
,Peru,-9.19,-75.0152,2020-02-11,0
,Peru,-9.19,-75.0152,2020-02-10,0
,Peru,-9.19,-75.0152,2020-02-09,0
,Peru,-9.19,-75.0152,2020-02-08,0
,Peru,-9.19,-75.0152,2020-02-07,0
,Peru,-9.19,-75.0152,2020-02-06,0
,Peru,-9.19,-75.0152,2020-02-05,0
,Peru,-9.19,-75.0152,2020-02-04,0
,Peru,-9.19,-75.0152,2020-02-03,0
,Peru,-9.19,-75.0152,2020-02-02,0
,Peru,-9.19,-75.0152,2020-02-01,0
,Peru,-9.19,-75.0152,2020-01-31,0
,Peru,-9.19,-75.0152,2020-01-30,0
,Peru,-9.19,-75.0152,2020-01-29,0
,Peru,-9.19,-75.0152,2020-01-28,0
,Peru,-9.19,-75.0152,2020-01-27,0
,Peru,-9.19,-75.0152,2020-01-26,0
,Peru,-9.19,-75.0152,2020-01-25,0
,Peru,-9.19,-75.0152,2020-01-24,0
,Peru,-9.19,-75.0152,2020-01-23,0
,Peru,-9.19,-75.0152,2020-01-22,0
,Philippines,13,122,2020-03-24,552
,Philippines,13,122,2020-03-23,462
,Philippines,13,122,2020-03-22,380
,Philippines,13,122,2020-03-21,307
,Philippines,13,122,2020-03-20,230
,Philippines,13,122,2020-03-19,217
,Philippines,13,122,2020-03-18,202
,Philippines,13,122,2020-03-17,187
,Philippines,13,122,2020-03-16,142
,Philippines,13,122,2020-03-15,140
,Philippines,13,122,2020-03-14,111
,Philippines,13,122,2020-03-13,64
,Philippines,13,122,2020-03-12,52
,Philippines,13,122,2020-03-11,49
,Philippines,13,122,2020-03-10,33
,Philippines,13,122,2020-03-09,20
,Philippines,13,122,2020-03-08,10
,Philippines,13,122,2020-03-07,6
,Philippines,13,122,2020-03-06,5
,Philippines,13,122,2020-03-05,3
,Philippines,13,122,2020-03-04,3
,Philippines,13,122,2020-03-03,3
,Philippines,13,122,2020-03-02,3
,Philippines,13,122,2020-03-01,3
,Philippines,13,122,2020-02-29,3
,Philippines,13,122,2020-02-28,3
,Philippines,13,122,2020-02-27,3
,Philippines,13,122,2020-02-26,3
,Philippines,13,122,2020-02-25,3
,Philippines,13,122,2020-02-24,3
,Philippines,13,122,2020-02-23,3
,Philippines,13,122,2020-02-22,3
,Philippines,13,122,2020-02-21,3
,Philippines,13,122,2020-02-20,3
,Philippines,13,122,2020-02-19,3
,Philippines,13,122,2020-02-18,3
,Philippines,13,122,2020-02-17,3
,Philippines,13,122,2020-02-16,3
,Philippines,13,122,2020-02-15,3
,Philippines,13,122,2020-02-14,3
,Philippines,13,122,2020-02-13,3
,Philippines,13,122,2020-02-12,3
,Philippines,13,122,2020-02-11,3
,Philippines,13,122,2020-02-10,3
,Philippines,13,122,2020-02-09,3
,Philippines,13,122,2020-02-08,3
,Philippines,13,122,2020-02-07,3
,Philippines,13,122,2020-02-06,2
,Philippines,13,122,2020-02-05,2
,Philippines,13,122,2020-02-04,2
,Philippines,13,122,2020-02-03,2
,Philippines,13,122,2020-02-02,2
,Philippines,13,122,2020-02-01,1
,Philippines,13,122,2020-01-31,1
,Philippines,13,122,2020-01-30,1
,Philippines,13,122,2020-01-29,0
,Philippines,13,122,2020-01-28,0
,Philippines,13,122,2020-01-27,0
,Philippines,13,122,2020-01-26,0
,Philippines,13,122,2020-01-25,0
,Philippines,13,122,2020-01-24,0
,Philippines,13,122,2020-01-23,0
,Philippines,13,122,2020-01-22,0
,Poland,51.9194,19.1451,2020-03-24,901
,Poland,51.9194,19.1451,2020-03-23,749
,Poland,51.9194,19.1451,2020-03-22,634
,Poland,51.9194,19.1451,2020-03-21,536
,Poland,51.9194,19.1451,2020-03-20,425
,Poland,51.9194,19.1451,2020-03-19,355
,Poland,51.9194,19.1451,2020-03-18,251
,Poland,51.9194,19.1451,2020-03-17,238
,Poland,51.9194,19.1451,2020-03-16,177
,Poland,51.9194,19.1451,2020-03-15,119
,Poland,51.9194,19.1451,2020-03-14,103
,Poland,51.9194,19.1451,2020-03-13,68
,Poland,51.9194,19.1451,2020-03-12,49
,Poland,51.9194,19.1451,2020-03-11,31
,Poland,51.9194,19.1451,2020-03-10,22
,Poland,51.9194,19.1451,2020-03-09,16
,Poland,51.9194,19.1451,2020-03-08,11
,Poland,51.9194,19.1451,2020-03-07,5
,Poland,51.9194,19.1451,2020-03-06,5
,Poland,51.9194,19.1451,2020-03-05,1
,Poland,51.9194,19.1451,2020-03-04,1
,Poland,51.9194,19.1451,2020-03-03,0
,Poland,51.9194,19.1451,2020-03-02,0
,Poland,51.9194,19.1451,2020-03-01,0
,Poland,51.9194,19.1451,2020-02-29,0
,Poland,51.9194,19.1451,2020-02-28,0
,Poland,51.9194,19.1451,2020-02-27,0
,Poland,51.9194,19.1451,2020-02-26,0
,Poland,51.9194,19.1451,2020-02-25,0
,Poland,51.9194,19.1451,2020-02-24,0
,Poland,51.9194,19.1451,2020-02-23,0
,Poland,51.9194,19.1451,2020-02-22,0
,Poland,51.9194,19.1451,2020-02-21,0
,Poland,51.9194,19.1451,2020-02-20,0
,Poland,51.9194,19.1451,2020-02-19,0
,Poland,51.9194,19.1451,2020-02-18,0
,Poland,51.9194,19.1451,2020-02-17,0
,Poland,51.9194,19.1451,2020-02-16,0
,Poland,51.9194,19.1451,2020-02-15,0
,Poland,51.9194,19.1451,2020-02-14,0
,Poland,51.9194,19.1451,2020-02-13,0
,Poland,51.9194,19.1451,2020-02-12,0
,Poland,51.9194,19.1451,2020-02-11,0
,Poland,51.9194,19.1451,2020-02-10,0
,Poland,51.9194,19.1451,2020-02-09,0
,Poland,51.9194,19.1451,2020-02-08,0
,Poland,51.9194,19.1451,2020-02-07,0
,Poland,51.9194,19.1451,2020-02-06,0
,Poland,51.9194,19.1451,2020-02-05,0
,Poland,51.9194,19.1451,2020-02-04,0
,Poland,51.9194,19.1451,2020-02-03,0
,Poland,51.9194,19.1451,2020-02-02,0
,Poland,51.9194,19.1451,2020-02-01,0
,Poland,51.9194,19.1451,2020-01-31,0
,Poland,51.9194,19.1451,2020-01-30,0
,Poland,51.9194,19.1451,2020-01-29,0
,Poland,51.9194,19.1451,2020-01-28,0
,Poland,51.9194,19.1451,2020-01-27,0
,Poland,51.9194,19.1451,2020-01-26,0
,Poland,51.9194,19.1451,2020-01-25,0
,Poland,51.9194,19.1451,2020-01-24,0
,Poland,51.9194,19.1451,2020-01-23,0
,Poland,51.9194,19.1451,2020-01-22,0
,Portugal,39.3999,-8.2245,2020-03-24,2362
,Portugal,39.3999,-8.2245,2020-03-23,2060
,Portugal,39.3999,-8.2245,2020-03-22,1600
,Portugal,39.3999,-8.2245,2020-03-21,1280
,Portugal,39.3999,-8.2245,2020-03-20,1020
,Portugal,39.3999,-8.2245,2020-03-19,785
,Portugal,39.3999,-8.2245,2020-03-18,448
,Portugal,39.3999,-8.2245,2020-03-17,448
,Portugal,39.3999,-8.2245,2020-03-16,331
,Portugal,39.3999,-8.2245,2020-03-15,245
,Portugal,39.3999,-8.2245,2020-03-14,169
,Portugal,39.3999,-8.2245,2020-03-13,112
,Portugal,39.3999,-8.2245,2020-03-12,59
,Portugal,39.3999,-8.2245,2020-03-11,59
,Portugal,39.3999,-8.2245,2020-03-10,41
,Portugal,39.3999,-8.2245,2020-03-09,30
,Portugal,39.3999,-8.2245,2020-03-08,30
,Portugal,39.3999,-8.2245,2020-03-07,20
,Portugal,39.3999,-8.2245,2020-03-06,13
,Portugal,39.3999,-8.2245,2020-03-05,8
,Portugal,39.3999,-8.2245,2020-03-04,5
,Portugal,39.3999,-8.2245,2020-03-03,2
,Portugal,39.3999,-8.2245,2020-03-02,2
,Portugal,39.3999,-8.2245,2020-03-01,0
,Portugal,39.3999,-8.2245,2020-02-29,0
,Portugal,39.3999,-8.2245,2020-02-28,0
,Portugal,39.3999,-8.2245,2020-02-27,0
,Portugal,39.3999,-8.2245,2020-02-26,0
,Portugal,39.3999,-8.2245,2020-02-25,0
,Portugal,39.3999,-8.2245,2020-02-24,0
,Portugal,39.3999,-8.2245,2020-02-23,0
,Portugal,39.3999,-8.2245,2020-02-22,0
,Portugal,39.3999,-8.2245,2020-02-21,0
,Portugal,39.3999,-8.2245,2020-02-20,0
,Portugal,39.3999,-8.2245,2020-02-19,0
,Portugal,39.3999,-8.2245,2020-02-18,0
,Portugal,39.3999,-8.2245,2020-02-17,0
,Portugal,39.3999,-8.2245,2020-02-16,0
,Portugal,39.3999,-8.2245,2020-02-15,0
,Portugal,39.3999,-8.2245,2020-02-14,0
,Portugal,39.3999,-8.2245,2020-02-13,0
,Portugal,39.3999,-8.2245,2020-02-12,0
,Portugal,39.3999,-8.2245,2020-02-11,0
,Portugal,39.3999,-8.2245,2020-02-10,0
,Portugal,39.3999,-8.2245,2020-02-09,0
,Portugal,39.3999,-8.2245,2020-02-08,0
,Portugal,39.3999,-8.2245,2020-02-07,0
,Portugal,39.3999,-8.2245,2020-02-06,0
,Portugal,39.3999,-8.2245,2020-02-05,0
,Portugal,39.3999,-8.2245,2020-02-04,0
,Portugal,39.3999,-8.2245,2020-02-03,0
,Portugal,39.3999,-8.2245,2020-02-02,0
,Portugal,39.3999,-8.2245,2020-02-01,0
,Portugal,39.3999,-8.2245,2020-01-31,0
,Portugal,39.3999,-8.2245,2020-01-30,0
,Portugal,39.3999,-8.2245,2020-01-29,0
,Portugal,39.3999,-8.2245,2020-01-28,0
,Portugal,39.3999,-8.2245,2020-01-27,0
,Portugal,39.3999,-8.2245,2020-01-26,0
,Portugal,39.3999,-8.2245,2020-01-25,0
,Portugal,39.3999,-8.2245,2020-01-24,0
,Portugal,39.3999,-8.2245,2020-01-23,0
,Portugal,39.3999,-8.2245,2020-01-22,0
,Qatar,25.3548,51.1839,2020-03-24,526
,Qatar,25.3548,51.1839,2020-03-23,501
,Qatar,25.3548,51.1839,2020-03-22,494
,Qatar,25.3548,51.1839,2020-03-21,481
,Qatar,25.3548,51.1839,2020-03-20,470
,Qatar,25.3548,51.1839,2020-03-19,460
,Qatar,25.3548,51.1839,2020-03-18,452
,Qatar,25.3548,51.1839,2020-03-17,439
,Qatar,25.3548,51.1839,2020-03-16,439
,Qatar,25.3548,51.1839,2020-03-15,401
,Qatar,25.3548,51.1839,2020-03-14,337
,Qatar,25.3548,51.1839,2020-03-13,320
,Qatar,25.3548,51.1839,2020-03-12,262
,Qatar,25.3548,51.1839,2020-03-11,262
,Qatar,25.3548,51.1839,2020-03-10,24
,Qatar,25.3548,51.1839,2020-03-09,18
,Qatar,25.3548,51.1839,2020-03-08,15
,Qatar,25.3548,51.1839,2020-03-07,8
,Qatar,25.3548,51.1839,2020-03-06,8
,Qatar,25.3548,51.1839,2020-03-05,8
,Qatar,25.3548,51.1839,2020-03-04,8
,Qatar,25.3548,51.1839,2020-03-03,7
,Qatar,25.3548,51.1839,2020-03-02,3
,Qatar,25.3548,51.1839,2020-03-01,3
,Qatar,25.3548,51.1839,2020-02-29,1
,Qatar,25.3548,51.1839,2020-02-28,0
,Qatar,25.3548,51.1839,2020-02-27,0
,Qatar,25.3548,51.1839,2020-02-26,0
,Qatar,25.3548,51.1839,2020-02-25,0
,Qatar,25.3548,51.1839,2020-02-24,0
,Qatar,25.3548,51.1839,2020-02-23,0
,Qatar,25.3548,51.1839,2020-02-22,0
,Qatar,25.3548,51.1839,2020-02-21,0
,Qatar,25.3548,51.1839,2020-02-20,0
,Qatar,25.3548,51.1839,2020-02-19,0
,Qatar,25.3548,51.1839,2020-02-18,0
,Qatar,25.3548,51.1839,2020-02-17,0
,Qatar,25.3548,51.1839,2020-02-16,0
,Qatar,25.3548,51.1839,2020-02-15,0
,Qatar,25.3548,51.1839,2020-02-14,0
,Qatar,25.3548,51.1839,2020-02-13,0
,Qatar,25.3548,51.1839,2020-02-12,0
,Qatar,25.3548,51.1839,2020-02-11,0
,Qatar,25.3548,51.1839,2020-02-10,0
,Qatar,25.3548,51.1839,2020-02-09,0
,Qatar,25.3548,51.1839,2020-02-08,0
,Qatar,25.3548,51.1839,2020-02-07,0
,Qatar,25.3548,51.1839,2020-02-06,0
,Qatar,25.3548,51.1839,2020-02-05,0
,Qatar,25.3548,51.1839,2020-02-04,0
,Qatar,25.3548,51.1839,2020-02-03,0
,Qatar,25.3548,51.1839,2020-02-02,0
,Qatar,25.3548,51.1839,2020-02-01,0
,Qatar,25.3548,51.1839,2020-01-31,0
,Qatar,25.3548,51.1839,2020-01-30,0
,Qatar,25.3548,51.1839,2020-01-29,0
,Qatar,25.3548,51.1839,2020-01-28,0
,Qatar,25.3548,51.1839,2020-01-27,0
,Qatar,25.3548,51.1839,2020-01-26,0
,Qatar,25.3548,51.1839,2020-01-25,0
,Qatar,25.3548,51.1839,2020-01-24,0
,Qatar,25.3548,51.1839,2020-01-23,0
,Qatar,25.3548,51.1839,2020-01-22,0
,Romania,45.9432,24.9668,2020-03-24,794
,Romania,45.9432,24.9668,2020-03-23,576
,Romania,45.9432,24.9668,2020-03-22,433
,Romania,45.9432,24.9668,2020-03-21,367
,Romania,45.9432,24.9668,2020-03-20,308
,Romania,45.9432,24.9668,2020-03-19,277
,Romania,45.9432,24.9668,2020-03-18,260
,Romania,45.9432,24.9668,2020-03-17,184
,Romania,45.9432,24.9668,2020-03-16,158
,Romania,45.9432,24.9668,2020-03-15,131
,Romania,45.9432,24.9668,2020-03-14,123
,Romania,45.9432,24.9668,2020-03-13,89
,Romania,45.9432,24.9668,2020-03-12,49
,Romania,45.9432,24.9668,2020-03-11,45
,Romania,45.9432,24.9668,2020-03-10,25
,Romania,45.9432,24.9668,2020-03-09,15
,Romania,45.9432,24.9668,2020-03-08,15
,Romania,45.9432,24.9668,2020-03-07,9
,Romania,45.9432,24.9668,2020-03-06,9
,Romania,45.9432,24.9668,2020-03-05,6
,Romania,45.9432,24.9668,2020-03-04,4
,Romania,45.9432,24.9668,2020-03-03,3
,Romania,45.9432,24.9668,2020-03-02,3
,Romania,45.9432,24.9668,2020-03-01,3
,Romania,45.9432,24.9668,2020-02-29,3
,Romania,45.9432,24.9668,2020-02-28,3
,Romania,45.9432,24.9668,2020-02-27,1
,Romania,45.9432,24.9668,2020-02-26,1
,Romania,45.9432,24.9668,2020-02-25,0
,Romania,45.9432,24.9668,2020-02-24,0
,Romania,45.9432,24.9668,2020-02-23,0
,Romania,45.9432,24.9668,2020-02-22,0
,Romania,45.9432,24.9668,2020-02-21,0
,Romania,45.9432,24.9668,2020-02-20,0
,Romania,45.9432,24.9668,2020-02-19,0
,Romania,45.9432,24.9668,2020-02-18,0
,Romania,45.9432,24.9668,2020-02-17,0
,Romania,45.9432,24.9668,2020-02-16,0
,Romania,45.9432,24.9668,2020-02-15,0
,Romania,45.9432,24.9668,2020-02-14,0
,Romania,45.9432,24.9668,2020-02-13,0
,Romania,45.9432,24.9668,2020-02-12,0
,Romania,45.9432,24.9668,2020-02-11,0
,Romania,45.9432,24.9668,2020-02-10,0
,Romania,45.9432,24.9668,2020-02-09,0
,Romania,45.9432,24.9668,2020-02-08,0
,Romania,45.9432,24.9668,2020-02-07,0
,Romania,45.9432,24.9668,2020-02-06,0
,Romania,45.9432,24.9668,2020-02-05,0
,Romania,45.9432,24.9668,2020-02-04,0
,Romania,45.9432,24.9668,2020-02-03,0
,Romania,45.9432,24.9668,2020-02-02,0
,Romania,45.9432,24.9668,2020-02-01,0
,Romania,45.9432,24.9668,2020-01-31,0
,Romania,45.9432,24.9668,2020-01-30,0
,Romania,45.9432,24.9668,2020-01-29,0
,Romania,45.9432,24.9668,2020-01-28,0
,Romania,45.9432,24.9668,2020-01-27,0
,Romania,45.9432,24.9668,2020-01-26,0
,Romania,45.9432,24.9668,2020-01-25,0
,Romania,45.9432,24.9668,2020-01-24,0
,Romania,45.9432,24.9668,2020-01-23,0
,Romania,45.9432,24.9668,2020-01-22,0
,Russia,60,90,2020-03-24,495
,Russia,60,90,2020-03-23,438
,Russia,60,90,2020-03-22,367
,Russia,60,90,2020-03-21,306
,Russia,60,90,2020-03-20,253
,Russia,60,90,2020-03-19,199
,Russia,60,90,2020-03-18,147
,Russia,60,90,2020-03-17,114
,Russia,60,90,2020-03-16,90
,Russia,60,90,2020-03-15,63
,Russia,60,90,2020-03-14,59
,Russia,60,90,2020-03-13,45
,Russia,60,90,2020-03-12,28
,Russia,60,90,2020-03-11,20
,Russia,60,90,2020-03-10,20
,Russia,60,90,2020-03-09,17
,Russia,60,90,2020-03-08,17
,Russia,60,90,2020-03-07,13
,Russia,60,90,2020-03-06,13
,Russia,60,90,2020-03-05,4
,Russia,60,90,2020-03-04,3
,Russia,60,90,2020-03-03,3
,Russia,60,90,2020-03-02,3
,Russia,60,90,2020-03-01,2
,Russia,60,90,2020-02-29,2
,Russia,60,90,2020-02-28,2
,Russia,60,90,2020-02-27,2
,Russia,60,90,2020-02-26,2
,Russia,60,90,2020-02-25,2
,Russia,60,90,2020-02-24,2
,Russia,60,90,2020-02-23,2
,Russia,60,90,2020-02-22,2
,Russia,60,90,2020-02-21,2
,Russia,60,90,2020-02-20,2
,Russia,60,90,2020-02-19,2
,Russia,60,90,2020-02-18,2
,Russia,60,90,2020-02-17,2
,Russia,60,90,2020-02-16,2
,Russia,60,90,2020-02-15,2
,Russia,60,90,2020-02-14,2
,Russia,60,90,2020-02-13,2
,Russia,60,90,2020-02-12,2
,Russia,60,90,2020-02-11,2
,Russia,60,90,2020-02-10,2
,Russia,60,90,2020-02-09,2
,Russia,60,90,2020-02-08,2
,Russia,60,90,2020-02-07,2
,Russia,60,90,2020-02-06,2
,Russia,60,90,2020-02-05,2
,Russia,60,90,2020-02-04,2
,Russia,60,90,2020-02-03,2
,Russia,60,90,2020-02-02,2
,Russia,60,90,2020-02-01,2
,Russia,60,90,2020-01-31,2
,Russia,60,90,2020-01-30,0
,Russia,60,90,2020-01-29,0
,Russia,60,90,2020-01-28,0
,Russia,60,90,2020-01-27,0
,Russia,60,90,2020-01-26,0
,Russia,60,90,2020-01-25,0
,Russia,60,90,2020-01-24,0
,Russia,60,90,2020-01-23,0
,Russia,60,90,2020-01-22,0
,Rwanda,-1.9403,29.8739,2020-03-24,40
,Rwanda,-1.9403,29.8739,2020-03-23,36
,Rwanda,-1.9403,29.8739,2020-03-22,19
,Rwanda,-1.9403,29.8739,2020-03-21,17
,Rwanda,-1.9403,29.8739,2020-03-20,17
,Rwanda,-1.9403,29.8739,2020-03-19,8
,Rwanda,-1.9403,29.8739,2020-03-18,8
,Rwanda,-1.9403,29.8739,2020-03-17,7
,Rwanda,-1.9403,29.8739,2020-03-16,5
,Rwanda,-1.9403,29.8739,2020-03-15,1
,Rwanda,-1.9403,29.8739,2020-03-14,1
,Rwanda,-1.9403,29.8739,2020-03-13,0
,Rwanda,-1.9403,29.8739,2020-03-12,0
,Rwanda,-1.9403,29.8739,2020-03-11,0
,Rwanda,-1.9403,29.8739,2020-03-10,0
,Rwanda,-1.9403,29.8739,2020-03-09,0
,Rwanda,-1.9403,29.8739,2020-03-08,0
,Rwanda,-1.9403,29.8739,2020-03-07,0
,Rwanda,-1.9403,29.8739,2020-03-06,0
,Rwanda,-1.9403,29.8739,2020-03-05,0
,Rwanda,-1.9403,29.8739,2020-03-04,0
,Rwanda,-1.9403,29.8739,2020-03-03,0
,Rwanda,-1.9403,29.8739,2020-03-02,0
,Rwanda,-1.9403,29.8739,2020-03-01,0
,Rwanda,-1.9403,29.8739,2020-02-29,0
,Rwanda,-1.9403,29.8739,2020-02-28,0
,Rwanda,-1.9403,29.8739,2020-02-27,0
,Rwanda,-1.9403,29.8739,2020-02-26,0
,Rwanda,-1.9403,29.8739,2020-02-25,0
,Rwanda,-1.9403,29.8739,2020-02-24,0
,Rwanda,-1.9403,29.8739,2020-02-23,0
,Rwanda,-1.9403,29.8739,2020-02-22,0
,Rwanda,-1.9403,29.8739,2020-02-21,0
,Rwanda,-1.9403,29.8739,2020-02-20,0
,Rwanda,-1.9403,29.8739,2020-02-19,0
,Rwanda,-1.9403,29.8739,2020-02-18,0
,Rwanda,-1.9403,29.8739,2020-02-17,0
,Rwanda,-1.9403,29.8739,2020-02-16,0
,Rwanda,-1.9403,29.8739,2020-02-15,0
,Rwanda,-1.9403,29.8739,2020-02-14,0
,Rwanda,-1.9403,29.8739,2020-02-13,0
,Rwanda,-1.9403,29.8739,2020-02-12,0
,Rwanda,-1.9403,29.8739,2020-02-11,0
,Rwanda,-1.9403,29.8739,2020-02-10,0
,Rwanda,-1.9403,29.8739,2020-02-09,0
,Rwanda,-1.9403,29.8739,2020-02-08,0
,Rwanda,-1.9403,29.8739,2020-02-07,0
,Rwanda,-1.9403,29.8739,2020-02-06,0
,Rwanda,-1.9403,29.8739,2020-02-05,0
,Rwanda,-1.9403,29.8739,2020-02-04,0
,Rwanda,-1.9403,29.8739,2020-02-03,0
,Rwanda,-1.9403,29.8739,2020-02-02,0
,Rwanda,-1.9403,29.8739,2020-02-01,0
,Rwanda,-1.9403,29.8739,2020-01-31,0
,Rwanda,-1.9403,29.8739,2020-01-30,0
,Rwanda,-1.9403,29.8739,2020-01-29,0
,Rwanda,-1.9403,29.8739,2020-01-28,0
,Rwanda,-1.9403,29.8739,2020-01-27,0
